compra_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento_aplicado,total
2167,39,9,2025-04-11,5,3538.83,0.0,17694.15
2168,39,28,2025-04-19,1,2988.73,0.0,2988.73
2169,39,24,2025-05-04,1,3093.34,0.0,3093.34
2170,39,19,2025-05-04,1,501.39,0.0,501.39
2171,39,11,2025-05-04,4,4064.72,0.0,16258.88
2172,39,9,2025-05-08,8,2485.37,0.0,19882.96
2173,39,38,2025-05-08,10,3465.45,0.0,34654.5
2174,39,25,2025-05-08,9,5052.74,0.0,45474.66
2175,39,3,2025-05-08,3,1371.18,0.0,4113.54
2176,39,21,2025-05-31,6,841.2,0.0,5047.2
2177,39,1,2025-05-31,7,1472.6,0.0,10308.2
2178,39,36,2025-05-31,2,670.71,0.0,1341.42
2179,39,12,2025-05-31,4,1458.76,0.0,5835.04
2180,39,13,2025-07-04,5,1336.27,202.25,6681.35
2181,39,4,2025-07-04,3,2766.22,0.0,8298.66
2182,39,26,2025-07-04,1,407.18,0.0,407.18
2183,39,30,2025-07-04,9,2746.42,0.0,24717.78
2184,39,32,2025-07-15,8,2563.09,0.0,20504.72
2185,39,16,2025-08-03,4,535.99,0.0,2143.96
2186,39,12,2025-08-05,6,2518.75,0.0,15112.5
2187,39,26,2025-08-12,10,294.37,0.0,2943.7
2188,39,24,2025-08-16,2,2630.37,0.0,5260.74
2189,39,1,2025-08-16,2,1536.56,0.0,3073.12
2190,39,19,2025-08-16,5,465.02,0.0,2325.1
2191,39,19,2025-08-16,5,803.55,0.0,4017.75
2192,39,24,2025-08-19,6,3157.03,0.0,18942.18
2193,39,30,2025-08-19,10,4099.16,0.0,40991.6
2194,39,10,2025-10-14,1,3653.09,0.0,3653.09
2195,39,7,2025-10-14,10,264.96,0.0,2649.6
2196,39,36,2025-10-22,6,920.67,0.0,5524.02
2197,40,34,2024-11-17,3,2614.8,0.0,7844.4
2198,40,30,2024-12-07,5,5037.24,0.0,25186.2
2199,40,31,2024-12-21,6,2128.78,225.81,12772.68
2200,40,2,2024-12-21,1,3435.13,0.0,3435.13
2201,40,7,2024-12-21,3,457.09,0.0,1371.27
2202,40,17,2024-12-28,6,1009.67,0.0,6058.02
2203,40,34,2024-12-28,10,3900.04,0.0,39000.4
2204,40,18,2025-01-07,1,4206.63,0.0,4206.63
2205,40,15,2025-01-07,8,1826.22,0.0,14609.76
2206,40,26,2025-01-07,9,446.16,0.0,4015.44
2207,40,28,2025-02-01,10,3096.57,0.0,30965.7
2208,40,27,2025-02-01,4,4580.15,0.0,18320.6
2209,40,24,2025-02-01,2,2979.85,0.0,5959.7
2210,40,21,2025-02-23,3,397.36,0.0,1192.08
2211,40,8,2025-03-07,7,758.87,0.0,5312.09
2212,40,9,2025-03-07,8,3352.54,0.0,26820.32
2213,40,1,2025-03-07,3,1647.44,0.0,4942.32
2214,40,32,2025-03-07,7,3408.15,0.0,23857.05
2215,40,5,2025-04-01,7,945.45,0.0,6618.15
2216,40,23,2025-04-01,2,1795.49,0.0,3590.98
2217,40,15,2025-04-01,6,2031.26,0.0,12187.56
2218,40,23,2025-04-01,5,2116.94,0.0,10584.7
2219,40,32,2025-04-20,8,1855.28,0.0,14842.24
2220,40,16,2025-04-20,6,1380.96,0.0,8285.76
2221,40,1,2025-04-20,1,1530.79,0.0,1530.79
2222,40,25,2025-04-20,1,4163.24,0.0,4163.24
2223,40,30,2025-05-05,1,4786.51,0.0,4786.51
2224,40,3,2025-05-05,10,2026.32,0.0,20263.2
2225,40,19,2025-05-05,8,410.61,0.0,3284.88
2226,40,12,2025-05-05,8,1119.93,0.0,8959.44
2227,40,16,2025-05-20,9,894.58,0.0,8051.22
2228,40,1,2025-05-20,3,981.95,0.0,2945.85
2229,40,36,2025-05-20,1,826.97,0.0,826.97
2230,40,37,2025-06-20,3,2430.78,0.0,7292.34
2231,40,24,2025-06-27,5,4345.27,0.0,21726.35
2232,40,14,2025-07-05,9,643.69,0.0,5793.21
2233,40,38,2025-07-10,5,1412.08,0.0,7060.4
2234,40,17,2025-07-10,1,704.07,0.0,704.07
2235,40,26,2025-07-10,1,407.42,64.34,407.42
2236,40,23,2025-07-23,4,1759.95,0.0,7039.8
2237,40,3,2025-07-23,7,2259.64,0.0,15817.48
2238,40,7,2025-07-23,8,321.7,0.0,2573.6
2239,40,3,2025-07-23,9,1243.05,0.0,11187.45
2240,40,26,2025-08-07,8,288.45,0.0,2307.6
2241,40,26,2025-08-15,10,468.09,0.0,4680.9
2242,40,3,2025-09-06,8,1741.74,451.96,13933.92
2243,40,9,2025-09-06,6,2074.07,0.0,12444.42
2244,40,24,2025-09-06,9,2667.63,0.0,24008.67
2245,40,6,2025-09-21,10,1928.87,162.97,19288.7
2246,40,24,2025-09-21,5,3878.25,0.0,19391.25
2247,40,19,2025-09-21,4,526.93,0.0,2107.72
2248,40,32,2025-10-15,6,3990.69,0.0,23944.14
2249,40,26,2025-10-15,9,373.03,0.0,3357.27
2250,40,21,2025-10-15,9,912.02,0.0,8208.18
2251,40,14,2025-10-15,6,681.48,0.0,4088.88
2252,40,20,2025-10-20,9,887.76,0.0,7989.84
2253,40,7,2025-10-20,1,239.23,0.0,239.23
2254,40,3,2025-10-20,10,1299.88,0.0,12998.8
2255,40,21,2025-10-20,1,476.4,0.0,476.4
2256,41,1,2024-10-28,9,1265.2,0.0,11386.8
2257,41,25,2024-10-28,7,1769.42,567.73,12385.94
2258,41,28,2024-11-07,6,2147.42,0.0,12884.52
2259,41,34,2024-11-07,8,4316.29,647.81,34530.32
2260,41,37,2024-11-08,5,1702.11,0.0,8510.55
2261,41,17,2024-11-18,10,763.68,0.0,7636.8
2262,41,29,2024-11-21,4,1857.2,0.0,7428.8
2263,41,12,2024-11-21,1,1812.49,0.0,1812.49
2264,41,25,2024-11-21,7,4330.81,0.0,30315.67
2265,41,6,2024-12-10,8,2969.3,0.0,23754.4
2266,41,36,2024-12-10,8,893.63,0.0,7149.04
2267,41,8,2024-12-10,8,758.57,0.0,6068.56
2268,41,14,2025-01-12,7,1287.61,0.0,9013.27
2269,41,35,2025-01-12,7,1960.59,0.0,13724.13
2270,41,19,2025-01-12,10,736.92,0.0,7369.2
2271,41,14,2025-01-12,3,1347.24,0.0,4041.72
2272,41,16,2025-01-15,8,1284.35,0.0,10274.8
2273,41,14,2025-01-15,8,852.01,0.0,6816.08
2274,41,29,2025-01-15,7,4245.13,0.0,29715.91
2275,41,34,2025-02-16,1,5151.3,0.0,5151.3
2276,41,5,2025-02-16,9,800.84,0.0,7207.56
2277,41,34,2025-02-16,10,4626.7,0.0,46267.0
2278,41,10,2025-02-16,7,4325.24,0.0,30276.68
2279,41,5,2025-02-28,8,730.15,0.0,5841.2
2280,41,28,2025-02-28,6,2826.42,0.0,16958.52
2281,41,35,2025-03-02,4,911.27,0.0,3645.08
2282,41,22,2025-03-02,1,1579.9,0.0,1579.9
2283,41,3,2025-03-02,4,2177.84,0.0,8711.36
2284,41,5,2025-03-06,8,673.86,0.0,5390.88
2285,41,24,2025-03-06,7,4046.71,364.24,28326.97
2286,41,28,2025-03-06,3,2172.72,0.0,6518.16
2287,41,26,2025-03-06,1,404.34,0.0,404.34
2288,41,2,2025-04-09,7,3064.79,0.0,21453.53
2289,41,1,2025-04-09,1,1572.2,0.0,1572.2
2290,41,31,2025-05-03,7,4099.14,0.0,28693.98
2291,41,2,2025-05-03,9,2378.56,422.13,21407.04
2292,41,29,2025-05-03,10,2489.01,0.0,24890.1
2293,41,33,2025-05-06,6,1210.56,0.0,7263.36
2294,41,17,2025-05-19,1,635.41,0.0,635.41
2295,41,36,2025-05-19,6,649.32,181.79,3895.92
2296,41,27,2025-05-19,9,2364.29,0.0,21278.61
2297,41,19,2025-05-23,3,521.37,0.0,1564.11
2298,41,13,2025-05-29,8,1431.47,0.0,11451.76
2299,41,9,2025-05-29,10,2355.24,0.0,23552.4
2300,41,16,2025-05-29,5,1131.36,0.0,5656.8
2301,41,33,2025-06-20,8,845.22,0.0,6761.76
2302,41,16,2025-06-30,6,1327.92,0.0,7967.52
2303,41,26,2025-06-30,10,294.81,84.07,2948.1
2304,41,31,2025-06-30,3,3969.83,0.0,11909.49
2305,41,24,2025-06-30,10,4494.09,0.0,44940.9
2306,41,36,2025-07-11,1,1002.17,0.0,1002.17
2307,41,24,2025-07-11,10,1813.72,0.0,18137.2
2308,41,10,2025-07-22,4,3512.76,0.0,14051.04
2309,41,5,2025-07-22,10,523.1,0.0,5231.0
2310,41,19,2025-07-22,5,723.32,0.0,3616.6
2311,41,23,2025-08-24,10,2256.31,0.0,22563.1
2312,41,15,2025-08-25,6,2113.04,0.0,12678.24
2313,41,1,2025-08-25,8,806.07,0.0,6448.56
2314,41,17,2025-08-25,5,858.98,0.0,4294.9
2315,41,1,2025-08-25,4,1671.79,0.0,6687.16
2316,41,24,2025-09-08,4,2277.23,0.0,9108.92
2317,41,33,2025-09-08,2,1372.94,0.0,2745.88
2318,41,14,2025-09-19,4,1081.24,0.0,4324.96
2319,41,25,2025-09-19,9,5223.47,0.0,47011.23
2320,41,14,2025-09-19,7,1146.6,0.0,8026.2
2321,41,3,2025-10-09,2,1511.52,207.75,3023.04
2322,41,22,2025-10-09,1,2889.72,0.0,2889.72
2323,41,3,2025-10-09,6,1748.92,0.0,10493.52
2324,41,26,2025-10-22,6,477.49,0.0,2864.94
2325,41,18,2025-10-22,3,4574.0,0.0,13722.0
2326,41,3,2025-10-22,7,1079.73,128.89,7558.11
2327,41,22,2025-10-22,8,2120.91,0.0,16967.28
2328,42,6,2024-10-31,8,1690.05,0.0,13520.4
2329,42,15,2024-10-31,2,1899.69,0.0,3799.38
2330,42,8,2024-10-31,8,381.45,44.96,3051.6
2331,42,21,2024-12-02,1,435.14,0.0,435.14
2332,42,34,2024-12-02,1,2192.2,0.0,2192.2
2333,42,32,2024-12-02,7,2560.47,0.0,17923.29
2334,42,23,2025-02-05,9,2331.14,0.0,20980.26
2335,42,15,2025-02-05,1,901.42,0.0,901.42
2336,42,25,2025-02-05,5,5835.94,0.0,29179.7
2337,42,30,2025-02-17,8,3193.24,0.0,25545.92
2338,42,35,2025-02-17,10,1964.75,0.0,19647.5
2339,42,37,2025-02-17,6,2510.05,0.0,15060.3
2340,42,29,2025-07-13,6,2926.37,0.0,17558.22
2341,42,35,2025-08-02,1,1347.59,0.0,1347.59
2342,42,7,2025-08-02,7,254.84,0.0,1783.88
2343,42,22,2025-08-10,2,1947.5,0.0,3895.0
2344,42,18,2025-08-10,1,4371.02,308.3,4371.02
2345,42,24,2025-10-24,7,4283.58,0.0,29985.06
2346,42,35,2025-10-24,10,1222.3,0.0,12223.0
2347,42,24,2025-10-24,8,3711.96,0.0,29695.68
2348,42,26,2025-10-24,1,220.95,0.0,220.95
2349,43,23,2024-11-09,4,1321.57,0.0,5286.28
2350,43,11,2024-11-09,1,2171.79,166.72,2171.79
2351,43,5,2024-11-09,7,960.5,0.0,6723.5
2352,43,25,2024-11-09,8,2522.26,0.0,20178.08
2353,43,16,2024-11-15,2,1133.58,0.0,2267.16
2354,43,13,2024-11-15,9,2134.59,569.56,19211.31
2355,43,23,2024-12-29,4,1752.96,0.0,7011.84
2356,43,18,2024-12-29,10,5111.22,0.0,51112.2
2357,43,9,2024-12-29,8,1811.82,0.0,14494.56
2358,43,4,2025-02-03,4,2357.62,715.24,9430.48
2359,43,6,2025-02-19,7,2760.8,0.0,19325.6
2360,43,5,2025-02-19,10,677.57,0.0,6775.7
2361,43,1,2025-02-19,4,882.15,0.0,3528.6
2362,43,3,2025-02-19,9,2339.03,0.0,21051.27
2363,43,8,2025-04-02,9,904.54,0.0,8140.86
2364,43,31,2025-04-02,2,4432.5,0.0,8865.0
2365,43,16,2025-04-02,8,848.65,0.0,6789.2
2366,43,14,2025-04-02,6,578.27,0.0,3469.62
2367,43,2,2025-05-30,5,2334.27,0.0,11671.35
2368,43,36,2025-05-30,6,568.84,160.14,3413.04
2369,43,7,2025-06-05,10,200.11,0.0,2001.1
2370,43,2,2025-06-05,9,1836.8,0.0,16531.2
2371,43,24,2025-06-06,4,3383.97,0.0,13535.88
2372,43,2,2025-06-14,4,3077.21,0.0,12308.84
2373,43,31,2025-06-14,9,4370.44,0.0,39333.96
2374,43,6,2025-06-14,9,2432.85,0.0,21895.65
2375,43,25,2025-07-04,5,4324.48,0.0,21622.4
2376,43,1,2025-07-06,7,1239.89,0.0,8679.23
2377,43,37,2025-07-06,5,1085.3,0.0,5426.5
2378,43,29,2025-07-08,8,3147.63,0.0,25181.04
2379,43,5,2025-07-08,5,421.42,0.0,2107.1
2380,43,9,2025-07-08,1,2329.48,0.0,2329.48
2381,43,35,2025-07-18,7,1648.25,0.0,11537.75
2382,43,15,2025-07-27,6,1309.25,0.0,7855.5
2383,43,18,2025-07-27,10,5323.85,0.0,53238.5
2384,43,38,2025-07-27,9,1778.68,0.0,16008.12
2385,43,3,2025-07-27,6,1540.04,0.0,9240.24
2386,43,8,2025-08-04,4,720.31,0.0,2881.24
2387,43,1,2025-08-04,2,1179.5,0.0,2359.0
2388,43,12,2025-09-26,3,1127.78,0.0,3383.34
2389,43,25,2025-09-26,3,2960.1,0.0,8880.3
2390,43,9,2025-09-26,1,2244.3,0.0,2244.3
2391,43,35,2025-09-28,5,1129.31,0.0,5646.55
2392,43,33,2025-09-28,7,843.39,0.0,5903.73
2393,43,6,2025-09-28,1,2298.11,0.0,2298.11
2394,43,16,2025-10-11,6,1141.9,0.0,6851.4
2395,43,36,2025-10-11,8,1304.26,0.0,10434.08
2396,44,20,2024-10-28,1,1375.59,0.0,1375.59
2397,44,15,2024-10-28,2,1054.17,0.0,2108.34
2398,44,28,2024-10-28,10,3570.69,0.0,35706.9
2399,44,13,2024-10-28,6,1393.99,0.0,8363.94
2400,44,34,2024-10-31,10,3888.77,0.0,38887.7
2401,44,22,2024-11-03,9,3708.31,0.0,33374.79
2402,44,9,2024-11-03,1,4025.25,0.0,4025.25
2403,44,3,2024-11-06,5,887.77,109.0,4438.85
2404,44,8,2024-11-06,5,746.34,0.0,3731.7
2405,44,23,2024-11-06,5,1718.62,0.0,8593.1
2406,44,32,2024-11-09,5,4217.87,0.0,21089.35
2407,44,18,2024-11-09,10,4263.15,1247.07,42631.5
2408,44,25,2024-11-09,6,2470.94,0.0,14825.64
2409,44,16,2024-11-09,9,1039.46,0.0,9355.14
2410,44,22,2024-11-16,4,2249.82,0.0,8999.28
2411,44,8,2024-11-16,1,810.37,0.0,810.37
2412,44,32,2024-11-16,8,2631.86,0.0,21054.88
2413,44,18,2024-11-16,4,2566.94,0.0,10267.76
2414,44,12,2024-11-19,7,1702.0,0.0,11914.0
2415,44,2,2024-11-19,7,3394.95,0.0,23764.65
2416,44,6,2025-01-12,10,1585.54,0.0,15855.4
2417,44,22,2025-01-12,10,3502.56,0.0,35025.6
2418,44,29,2025-01-12,7,3503.94,0.0,24527.58
2419,44,15,2025-01-14,2,2053.04,0.0,4106.08
2420,44,31,2025-01-14,4,4242.68,0.0,16970.72
2421,44,4,2025-01-14,5,2348.79,293.77,11743.95
2422,44,3,2025-01-16,8,2011.25,0.0,16090.0
2423,44,23,2025-01-29,6,1974.7,0.0,11848.2
2424,44,38,2025-01-29,3,2031.6,0.0,6094.8
2425,44,13,2025-02-03,5,2996.08,0.0,14980.4
2426,44,30,2025-02-04,1,4837.41,0.0,4837.41
2427,44,6,2025-02-04,1,2265.6,0.0,2265.6
2428,44,11,2025-02-10,9,3287.24,0.0,29585.16
2429,44,13,2025-02-15,7,2911.96,0.0,20383.72
2430,44,28,2025-02-15,3,2831.95,0.0,8495.85
2431,44,36,2025-03-15,7,1346.17,0.0,9423.19
2432,44,14,2025-03-15,3,1240.53,168.17,3721.59
2433,44,38,2025-03-20,6,3412.14,0.0,20472.84
2434,44,30,2025-04-01,5,3142.73,259.72,15713.65
2435,44,4,2025-04-01,7,2962.8,0.0,20739.6
2436,44,17,2025-04-01,6,1295.77,0.0,7774.62
2437,44,4,2025-04-14,1,2620.94,0.0,2620.94
2438,44,15,2025-04-27,6,1449.23,0.0,8695.38
2439,44,23,2025-04-28,2,1192.96,0.0,2385.92
2440,44,11,2025-04-28,4,1843.67,0.0,7374.68
2441,44,20,2025-04-28,7,772.49,0.0,5407.43
2442,44,34,2025-05-02,3,3214.68,0.0,9644.04
2443,44,29,2025-05-03,1,4099.81,0.0,4099.81
2444,44,14,2025-05-06,2,790.92,0.0,1581.84
2445,44,6,2025-05-06,9,2625.96,0.0,23633.64
2446,44,30,2025-05-06,10,5343.33,0.0,53433.3
2447,44,33,2025-05-21,2,642.59,0.0,1285.18
2448,44,20,2025-05-21,3,1358.17,0.0,4074.51
2449,44,3,2025-05-21,7,1623.03,0.0,11361.21
2450,44,11,2025-06-06,8,3548.05,0.0,28384.4
2451,44,34,2025-06-20,1,5083.58,0.0,5083.58
2452,44,20,2025-07-01,7,1079.61,0.0,7557.27
2453,44,37,2025-07-30,8,1060.29,0.0,8482.32
2454,44,33,2025-07-30,9,707.24,0.0,6365.16
2455,44,37,2025-07-30,8,1007.38,0.0,8059.04
2456,44,22,2025-07-31,1,1870.15,0.0,1870.15
2457,44,36,2025-07-31,5,804.63,0.0,4023.15
2458,44,13,2025-07-31,4,2661.61,0.0,10646.44
2459,44,16,2025-08-13,7,1166.12,0.0,8162.84
2460,44,17,2025-08-30,7,815.18,0.0,5706.26
2461,44,3,2025-08-30,3,2069.36,0.0,6208.08
2462,44,19,2025-08-30,9,648.07,0.0,5832.63
2463,44,34,2025-09-02,8,5075.99,0.0,40607.92
2464,44,18,2025-09-02,1,3374.2,0.0,3374.2
2465,44,31,2025-09-02,1,2181.32,723.5,2181.32
2466,44,34,2025-09-10,2,4853.81,0.0,9707.62
2467,44,7,2025-09-10,7,394.9,0.0,2764.3
2468,44,13,2025-09-10,5,1476.39,0.0,7381.95
2469,44,14,2025-09-25,7,862.13,0.0,6034.91
2470,44,36,2025-09-25,6,691.08,0.0,4146.48
2471,44,35,2025-09-25,6,2167.84,0.0,13007.04
2472,44,17,2025-09-29,4,590.23,0.0,2360.92
2473,45,20,2024-12-05,10,904.96,0.0,9049.6
2474,45,11,2024-12-05,6,3974.36,0.0,23846.16
2475,45,7,2024-12-22,4,220.92,0.0,883.68
2476,45,10,2025-06-11,4,3471.16,0.0,13884.64
2477,45,17,2025-07-08,7,870.35,226.08,6092.45
2478,45,19,2025-07-17,10,409.98,0.0,4099.8
2479,45,22,2025-08-12,7,2998.4,0.0,20988.8
2480,45,1,2025-08-31,4,666.53,127.87,2666.12
2481,45,24,2025-08-31,6,2577.5,0.0,15465.0
2482,45,33,2025-08-31,7,1391.02,0.0,9737.14
2483,45,11,2025-08-31,2,3130.65,589.41,6261.3
2484,46,29,2024-11-20,4,2272.1,0.0,9088.4
2485,46,35,2024-11-20,8,1693.93,0.0,13551.44
2486,46,38,2024-11-20,10,3485.87,0.0,34858.7
2487,46,17,2024-11-20,9,1429.78,0.0,12868.02
2488,46,9,2024-12-15,10,2001.13,0.0,20011.3
2489,46,13,2024-12-15,5,2923.68,0.0,14618.4
2490,46,25,2024-12-15,6,4682.3,0.0,28093.8
2491,46,8,2025-01-09,10,751.08,0.0,7510.8
2492,46,24,2025-01-14,1,3813.94,0.0,3813.94
2493,46,2,2025-01-14,4,2312.03,0.0,9248.12
2494,46,22,2025-01-14,10,2597.99,0.0,25979.9
2495,46,18,2025-03-11,5,4790.52,0.0,23952.6
2496,46,38,2025-03-11,3,3228.32,0.0,9684.96
2497,46,37,2025-03-11,2,1187.71,0.0,2375.42
2498,46,2,2025-05-20,3,3340.48,0.0,10021.44
2499,46,2,2025-05-20,1,3867.29,0.0,3867.29
2500,46,23,2025-05-20,10,1526.13,0.0,15261.3
2501,46,6,2025-05-20,6,2773.63,0.0,16641.78
2502,46,12,2025-07-21,9,1249.8,0.0,11248.2
2503,46,9,2025-07-21,7,2202.37,0.0,15416.59
2504,46,23,2025-09-02,9,1097.68,184.85,9879.12
2505,46,6,2025-09-02,10,2094.73,0.0,20947.3
2506,46,28,2025-09-02,10,2788.7,0.0,27887.0
2507,46,10,2025-09-08,4,3353.97,0.0,13415.88
2508,46,31,2025-09-08,7,5852.24,0.0,40965.68
2509,46,3,2025-09-08,7,1757.32,0.0,12301.24
2510,46,14,2025-09-08,1,1008.57,0.0,1008.57
2511,47,18,2024-11-12,6,3535.32,835.58,21211.92
2512,47,8,2024-11-17,6,552.43,0.0,3314.58
2513,47,38,2024-11-17,10,3033.11,0.0,30331.1
2514,47,31,2024-12-02,9,5983.13,0.0,53848.17
2515,47,28,2024-12-02,10,2329.21,0.0,23292.1
2516,47,13,2024-12-02,7,2093.01,0.0,14651.07
2517,47,25,2024-12-14,10,5519.24,0.0,55192.4
2518,47,34,2024-12-15,4,4072.26,0.0,16289.04
2519,47,31,2024-12-15,3,4027.88,0.0,12083.64
2520,47,25,2024-12-15,4,3540.35,0.0,14161.4
2521,47,12,2025-01-31,5,1981.91,0.0,9909.55
2522,47,36,2025-01-31,6,994.12,255.91,5964.72
2523,47,34,2025-02-16,5,3370.99,0.0,16854.95
2524,47,6,2025-02-16,1,1416.4,0.0,1416.4
2525,47,2,2025-02-16,5,2891.24,0.0,14456.2
2526,47,8,2025-02-16,7,477.8,0.0,3344.6
2527,47,11,2025-03-02,5,2773.91,0.0,13869.55
2528,47,36,2025-03-02,8,523.31,123.6,4186.48
2529,47,10,2025-03-02,2,4655.25,0.0,9310.5
2530,47,18,2025-03-02,6,5155.39,0.0,30932.34
2531,47,26,2025-03-31,7,461.18,0.0,3228.26
2532,47,7,2025-03-31,1,197.89,0.0,197.89
2533,47,30,2025-03-31,1,3834.66,0.0,3834.66
2534,47,36,2025-03-31,7,1358.92,0.0,9512.44
2535,47,35,2025-04-05,1,974.15,0.0,974.15
2536,47,26,2025-04-05,2,352.49,0.0,704.98
2537,47,25,2025-04-15,6,5654.33,0.0,33925.98
2538,47,32,2025-04-15,9,2560.39,0.0,23043.51
2539,47,4,2025-04-15,10,1939.64,0.0,19396.4
2540,47,3,2025-04-25,1,1322.0,0.0,1322.0
2541,47,31,2025-06-15,6,4072.68,0.0,24436.08
2542,47,37,2025-06-26,2,1231.58,0.0,2463.16
2543,47,27,2025-06-26,10,3274.49,0.0,32744.9
2544,47,33,2025-10-23,8,1322.44,0.0,10579.52
2545,47,38,2025-10-23,3,2552.87,0.0,7658.61
2546,48,26,2024-12-13,2,221.38,0.0,442.76
2547,48,7,2025-01-06,1,447.36,0.0,447.36
2548,48,5,2025-01-06,8,826.95,0.0,6615.6
2549,48,16,2025-01-06,9,1071.4,0.0,9642.6
2550,48,31,2025-03-06,6,4154.69,0.0,24928.14
2551,48,25,2025-03-06,6,5842.26,0.0,35053.56
2552,48,4,2025-03-06,10,3282.49,0.0,32824.9
2553,48,33,2025-03-06,7,863.8,153.55,6046.6
2554,48,22,2025-03-30,5,3007.55,0.0,15037.75
2555,48,29,2025-03-30,5,2184.47,0.0,10922.35
2556,48,21,2025-04-22,5,894.97,0.0,4474.85
2557,48,11,2025-04-22,10,2834.86,0.0,28348.6
2558,48,33,2025-04-28,3,1306.24,0.0,3918.72
2559,48,30,2025-05-31,5,2636.69,0.0,13183.45
2560,48,38,2025-05-31,3,3212.75,0.0,9638.25
2561,48,23,2025-05-31,8,1167.31,0.0,9338.48
2562,48,18,2025-05-31,5,5391.73,0.0,26958.65
2563,48,5,2025-06-03,7,672.4,0.0,4706.8
2564,48,6,2025-06-03,7,1258.78,0.0,8811.46
2565,48,18,2025-06-03,6,2362.89,430.95,14177.34
2566,48,19,2025-09-28,6,831.19,0.0,4987.14
2567,49,5,2024-10-29,7,500.38,70.37,3502.66
2568,49,20,2024-10-29,1,693.61,0.0,693.61
2569,49,6,2024-10-29,6,2359.22,0.0,14155.32
2570,49,12,2024-11-18,8,2501.64,0.0,20013.12
2571,49,14,2024-11-18,4,1245.52,0.0,4982.08
2572,49,38,2024-11-30,9,3104.16,0.0,27937.44
2573,49,5,2024-12-01,1,482.62,0.0,482.62
2574,49,7,2024-12-01,3,230.63,0.0,691.89
2575,49,3,2024-12-05,3,1640.4,0.0,4921.2
2576,49,7,2024-12-23,6,208.36,0.0,1250.16
2577,49,9,2025-01-07,10,1597.48,229.48,15974.8
2578,49,24,2025-01-07,8,3985.95,0.0,31887.6
2579,49,19,2025-01-11,7,545.72,0.0,3820.04
2580,49,17,2025-01-17,8,787.89,0.0,6303.12
2581,49,37,2025-01-17,3,1982.34,0.0,5947.02
2582,49,8,2025-01-17,2,602.68,0.0,1205.36
2583,49,10,2025-01-17,7,2346.15,0.0,16423.05
2584,49,8,2025-01-21,1,857.38,0.0,857.38
2585,49,19,2025-01-21,6,868.15,0.0,5208.9
2586,49,19,2025-01-21,10,720.12,0.0,7201.2
2587,49,38,2025-02-17,2,2339.88,0.0,4679.76
2588,49,4,2025-02-17,10,1731.67,0.0,17316.7
2589,49,16,2025-02-17,10,830.0,0.0,8300.0
2590,49,11,2025-02-21,8,1853.08,0.0,14824.64
2591,49,9,2025-02-21,3,2082.38,0.0,6247.14
2592,49,20,2025-02-21,1,1316.06,0.0,1316.06
2593,49,35,2025-03-01,4,1687.85,0.0,6751.4
2594,49,20,2025-03-01,3,1448.37,0.0,4345.11
2595,49,37,2025-03-01,7,966.63,0.0,6766.41
2596,49,5,2025-03-15,7,935.2,0.0,6546.4
2597,49,30,2025-03-23,9,4670.06,0.0,42030.54
2598,49,37,2025-03-30,4,1723.74,0.0,6894.96
2599,49,20,2025-03-30,5,704.38,0.0,3521.9
2600,49,4,2025-03-30,7,2914.82,0.0,20403.74
2601,49,22,2025-04-09,7,2255.81,0.0,15790.67
2602,49,38,2025-04-09,7,2596.04,0.0,18172.28
2603,49,21,2025-04-09,8,337.75,74.79,2702.0
2604,49,9,2025-04-13,6,4052.73,0.0,24316.38
2605,49,4,2025-04-13,3,1749.53,0.0,5248.59
2606,49,33,2025-04-19,7,1555.87,0.0,10891.09
2607,49,22,2025-04-19,2,1854.02,0.0,3708.04
2608,49,5,2025-04-21,1,1058.66,0.0,1058.66
2609,49,2,2025-04-21,9,3782.55,0.0,34042.95
2610,49,30,2025-04-28,10,3553.87,0.0,35538.7
2611,49,10,2025-04-28,1,4176.79,0.0,4176.79
2612,49,9,2025-05-02,5,2287.0,0.0,11435.0
2613,49,17,2025-05-04,6,1304.33,0.0,7825.98
2614,49,37,2025-05-04,5,2258.68,0.0,11293.4
2615,49,38,2025-05-29,6,2034.54,0.0,12207.24
2616,49,14,2025-07-05,9,1073.99,0.0,9665.91
2617,49,4,2025-07-05,4,2948.68,0.0,11794.72
2618,49,18,2025-07-05,9,4133.43,0.0,37200.87
2619,49,20,2025-07-17,4,1080.78,0.0,4323.12
2620,49,21,2025-07-17,4,838.7,0.0,3354.8
2621,49,6,2025-07-17,3,2767.31,0.0,8301.93
2622,49,1,2025-07-17,7,1042.33,0.0,7296.31
2623,49,28,2025-08-08,6,2441.85,0.0,14651.1
2624,49,36,2025-08-08,3,598.4,0.0,1795.2
2625,49,5,2025-08-08,6,721.77,0.0,4330.62
2626,49,33,2025-08-11,5,1457.52,0.0,7287.6
2627,49,9,2025-08-11,3,2957.31,0.0,8871.93
2628,49,4,2025-08-11,1,1657.69,0.0,1657.69
2629,49,9,2025-08-26,8,2736.5,0.0,21892.0
2630,49,19,2025-08-26,3,801.57,0.0,2404.71
2631,49,3,2025-08-29,3,1579.24,0.0,4737.72
2632,49,7,2025-09-20,3,452.76,0.0,1358.28
2633,49,31,2025-09-22,8,4888.26,0.0,39106.08
2634,49,16,2025-09-22,1,904.85,0.0,904.85
2635,49,2,2025-09-22,7,3006.08,0.0,21042.56
2636,49,23,2025-09-25,2,1896.91,0.0,3793.82
